BuildingIndex,Year,Month,Day,Hour,Quarter,DayOfWeek,Holiday,HighestTemp,Weather,Demand
1,2019,6,26,10,0,3,4,22.4,3,4620
1,2019,6,26,10,1,3,4,22.4,3,4584
1,2019,6,26,10,2,3,4,22.4,3,5736
1,2019,6,26,10,3,3,4,22.4,3,5760
1,2019,6,26,11,0,3,4,22.4,3,5784
1,2019,6,26,11,1,3,4,22.4,4,5736
1,2019,6,26,11,2,3,4,22.4,4,5712
1,2019,6,26,11,3,3,4,22.4,4,5688
1,2019,6,26,12,0,3,4,22.4,4,5760
1,2019,6,26,12,1,3,4,22.4,4,5664
1,2019,6,26,12,2,3,4,22.4,4,5700
1,2019,6,26,12,3,3,4,22.4,4,6072
1,2019,6,26,13,0,3,4,22.4,4,6084
1,2019,6,26,13,1,3,4,22.4,4,6040
1,2019,6,26,13,2,3,4,22.4,4,6156
1,2019,6,26,13,3,3,4,22.4,4,5892
1,2019,6,26,14,0,3,4,22.4,4,6096
1,2019,6,26,14,1,3,4,22.4,4,5724
1,2019,6,26,14,2,3,4,22.4,4,5496
1,2019,6,26,14,3,3,4,22.4,4,5492
1,2019,6,26,15,0,3,4,22.4,4,5256
1,2019,6,26,15,1,3,4,22.4,4,5220
1,2019,6,26,15,2,3,4,22.4,4,5196
1,2019,6,26,15,3,3,4,22.4,4,5172
1,2019,6,26,16,0,3,4,22.4,4,5160
1,2019,6,26,16,1,3,4,22.4,4,5232
1,2019,6,26,16,2,3,4,22.4,4,5172
1,2019,6,26,16,3,3,4,22.4,4,5200
1,2019,6,26,17,0,3,4,22.4,4,5156
1,2019,6,26,17,1,3,4,22.4,4,5184
1,2019,6,26,17,2,3,4,22.4,4,5196
1,2019,6,26,17,3,3,4,22.4,4,5160
1,2019,6,26,18,0,3,4,22.4,4,5196
1,2019,6,26,18,1,3,4,22.4,4,5184
1,2019,6,26,18,2,3,4,22.4,4,5172
1,2019,6,26,18,3,3,4,22.4,4,5160
1,2019,6,26,19,0,3,4,22.4,4,5172
1,2019,6,26,19,1,3,4,22.4,4,2172
1,2019,6,26,19,2,3,4,22.4,4,5176
1,2019,6,26,19,3,3,4,22.4,4,5384
1,2019,6,26,20,0,3,4,22.4,4,5400
1,2019,6,26,20,1,3,4,22.4,4,5196
1,2019,6,26,20,2,3,4,22.4,4,5184
1,2019,6,26,20,3,3,4,22.4,4,2172
1,2019,6,26,21,0,3,4,22.4,4,4736
1,2019,6,26,21,1,3,4,22.4,4,4720
1,2019,6,26,21,2,3,4,22.4,4,4740
1,2019,6,26,21,3,3,4,22.4,4,4708
1,2019,6,26,22,0,3,4,22.4,4,4716
1,2019,6,26,22,1,3,4,22.4,4,4740
1,2019,6,26,22,2,3,4,22.4,4,4716
1,2019,6,26,22,3,3,4,22.4,4,4776
1,2019,6,26,23,0,3,4,22.4,4,4716
1,2019,6,26,23,1,3,4,22.4,4,1712
1,2019,6,26,23,2,3,4,22.4,4,1728
1,2019,6,26,23,3,3,4,22.4,4,4764
1,2019,6,27,0,0,3,4,22.4,4,4748
1,2019,6,27,0,1,4,4,28.75,4,2988
1,2019,6,27,0,2,4,4,28.75,4,2568
1,2019,6,27,0,3,4,4,28.75,4,1436
1,2019,6,27,1,0,4,4,28.75,4,1440
1,2019,6,27,1,1,4,4,28.75,4,1452
1,2019,6,27,1,2,4,4,28.75,4,1424
1,2019,6,27,1,3,4,4,28.75,4,1428
1,2019,6,27,2,0,4,4,28.75,4,1448
1,2019,6,27,2,1,4,4,28.75,4,1436
1,2019,6,27,2,2,4,4,28.75,4,1416
1,2019,6,27,2,3,4,4,28.75,4,72292
1,2019,6,27,3,0,4,4,28.75,4,46476
1,2019,6,27,3,1,4,4,28.75,4,60108
1,2019,6,27,3,2,4,4,28.75,4,58680
1,2019,6,27,3,3,4,4,28.75,4,41656
1,2019,6,27,4,0,4,4,28.75,4,43844
1,2019,6,27,4,1,4,4,28.75,4,49196
1,2019,6,27,4,2,4,4,28.75,4,33384
1,2019,6,27,4,3,4,4,28.75,4,31884
1,2019,6,27,5,0,4,4,28.75,4,40740
1,2019,6,27,5,1,4,4,28.75,4,42116
1,2019,6,27,5,2,4,4,28.75,4,26956
1,2019,6,27,5,3,4,4,28.75,4,33504
1,2019,6,27,6,0,4,4,28.75,4,34320
1,2019,6,27,6,1,4,4,28.75,4,28204
1,2019,6,27,6,2,4,4,28.75,4,19980
1,2019,6,27,6,3,4,4,28.75,4,37740
1,2019,6,27,7,0,4,4,28.75,4,19180
1,2019,6,27,7,1,4,4,28.75,4,27320
1,2019,6,27,7,2,4,4,28.75,4,17976
1,2019,6,27,7,3,4,4,28.75,4,33080
1,2019,6,27,8,0,4,4,28.75,4,17624
1,2019,6,27,8,1,4,4,28.75,4,16732
1,2019,6,27,8,2,4,4,28.75,4,22196
1,2019,6,27,8,3,4,4,28.75,4,22612
1,2019,6,27,9,0,4,4,28.75,4,14820
1,2019,6,27,9,1,4,4,28.75,4,14884
1,2019,6,27,9,2,4,4,28.75,4,14212
1,2019,6,27,9,3,4,4,28.75,4,17128
1,2019,6,27,10,0,4,4,28.75,4,23876
1,2019,6,27,10,1,4,4,28.75,4,23800
1,2019,6,27,10,2,4,4,28.75,4,13232
1,2019,6,27,10,3,4,4,28.75,4,29580
1,2019,6,27,11,0,4,4,28.75,4,5676
1,2019,6,27,11,1,4,4,28.75,4,5384
1,2019,6,27,11,2,4,4,28.75,4,5856
1,2019,6,27,11,3,4,4,28.75,4,5940
1,2019,6,27,12,0,4,4,28.75,4,5544
1,2019,6,27,12,1,4,4,28.75,4,5268
1,2019,6,27,12,2,4,4,28.75,4,5268
1,2019,6,27,12,3,4,4,28.75,4,5208
1,2019,6,27,13,0,4,4,28.75,4,5272
1,2019,6,27,13,1,4,4,28.75,4,5700
1,2019,6,27,13,2,4,4,28.75,4,5208
1,2019,6,27,13,3,4,4,28.75,4,5400
1,2019,6,27,14,0,4,4,28.75,4,5424
1,2019,6,27,14,1,4,4,28.75,3,5412
1,2019,6,27,14,2,4,4,28.75,3,5476
1,2019,6,27,14,3,4,4,28.75,3,5416
1,2019,6,27,15,0,4,4,28.75,3,5448
1,2019,6,27,15,1,4,4,28.75,4,5136
1,2019,6,27,15,2,4,4,28.75,4,5620
1,2019,6,27,15,3,4,4,28.75,4,5568
1,2019,6,27,16,0,4,4,28.75,4,5472
1,2019,6,27,16,1,4,4,28.75,4,5520
1,2019,6,27,16,2,4,4,28.75,4,5520
1,2019,6,27,16,3,4,4,28.75,4,5484
1,2019,6,27,17,0,4,4,28.75,4,1992
1,2019,6,27,17,1,4,4,28.75,1,5268
1,2019,6,27,17,2,4,4,28.75,1,5388
1,2019,6,27,17,3,4,4,28.75,1,5364
1,2019,6,27,18,0,4,4,28.75,1,5340
1,2019,6,27,18,1,4,4,28.75,2,5316
1,2019,6,27,18,2,4,4,28.75,2,5300
1,2019,6,27,18,3,4,4,28.75,2,5512
1,2019,6,27,19,0,4,4,28.75,2,5292
1,2019,6,27,19,1,4,4,28.75,2,5352
1,2019,6,27,19,2,4,4,28.75,2,5304
1,2019,6,27,19,3,4,4,28.75,2,5580
1,2019,6,27,20,0,4,4,28.75,2,5640
1,2019,6,27,20,1,4,4,28.75,2,5580
1,2019,6,27,20,2,4,4,28.75,2,5640
1,2019,6,27,20,3,4,4,28.75,2,5796
1,2019,6,27,21,0,4,4,28.75,2,2064
1,2019,6,27,21,1,4,4,28.75,3,5616
1,2019,6,27,21,2,4,4,28.75,3,5628
1,2019,6,27,21,3,4,4,28.75,3,5652
1,2019,6,27,22,0,4,4,28.75,3,5636
1,2019,6,27,22,1,4,4,28.75,4,5620
1,2019,6,27,22,2,4,4,28.75,4,5664
1,2019,6,27,22,3,4,4,28.75,4,5688
1,2019,6,27,23,0,4,4,28.75,4,5644
